0.3257790368271955, 0.41301272984441295
0.3753541076487252, 0.3408769448373409
0.5991501416430596, 0.34794908062234786
0.6586402266288951, 0.38613861386138604
0.3385269121813031, 0.6195190947666195
0.3767705382436261, 0.6647807637906648
0.6104815864022664, 0.659123055162659
0.6713881019830028, 0.6067892503536068
0.3441926345609065, 0.4667609618104668
0.3441926345609065, 0.5106082036775106
0.6501416430594902, 0.5261669024045261
0.6487252124645893, 0.47383309759547376
0.4320113314447592, 0.3408769448373409
0.5070821529745042, 0.34229137199434223
0.45467422096317284, 0.6534653465346534
0.5410764872521248, 0.6562942008486562
